2000   6  9  -1.5   4.4  505.   -16
2000   6 10   2.4   4.9  509.   -15
2000   6 11   0.6   4.7  507.   -10
2000   6 12  -6.6   5.8  540.    -9
2000   6 13  -5.4   5.6  557.   -24
2000   6 14  -1.8   5.4  545.   -36
2000   6 15  -4.1   4.7  553.   -32
2000   6 16  -0.5   4.1  557.   -33
2000   6 17   1.2   4.2  578.   -34
2000   6 18   1.1   4.3  588.   -32
2000   6 19  -0.9   4.1  573.   -30
2000   6 20  -1.1   3.8  567.   -32
2000   6 21   2.6   3.5  548.   -36
2000   6 22   3.0   3.5  548.   -28
2000   6 23   3.8   3.7  558.   -25
2000   7  0  -1.0   3.5  553.   -22
2000   7  1  -0.8   3.4  561.   -22
2000   7  2   0.2   3.1  548.   -22
2000   7  3  -2.4   2.7  550.   -25
2000   7  4   2.8   2.7  570.   -29
2000   7  5   3.1   2.3  539.   -27
2000   7  6   3.3   2.1  541.   -24
2000   7  7   1.4   2.1  529.   -20
2000   7  8  -1.1   2.1  523.   -19
2000   7  9  -0.6   2.1  515.   -23
2000   7 10  -1.1   2.4  534.   -21
2000   7 11  -2.7   2.7  536.   -20
2000   7 12  -2.1   2.7  525.   -20
2000   7 13  -0.1   2.6  517.   -19
2000   7 14  -0.7   2.6  511.   -18
2000   7 15  -1.7   2.4  505.   -22
2000   7 16   0.6   2.5  514.   -23
2000   7 17  -0.5   2.6  527.   -23
2000   7 18  -0.6   2.5  509.   -23
2000   7 19  -1.0   2.3  502.   -22
2000   7 20   0.0   2.2  485.   -22
2000   7 21   1.3   2.4  480.   -17
2000   7 22  -0.4   2.3  476.   -14
2000   7 23   2.4   2.6  469.   -14
2000   8  0   0.1   2.5  481.   -12
2000   8  1   0.5   2.2  481.   -12
2000   8  2   2.3   2.2  492.   -11
2000   8  3   1.1   2.2  487.   -10
2000   8  4   0.5   2.3  477.    -8
2000   8  5  -0.6   2.2  472.    -9
2000   8  6   0.3   2.2  468.   -12
2000   8  7   2.2   2.3  457.   -10
2000   8  8  -0.3   2.5  445.    -8
2000   8  9  -0.8   2.4  443.   -11
2000   8 10  -3.1   2.3  440.   -16
2000   8 11  -3.4   2.3  439.   -17
2000   8 12  -1.7   2.5  428.   -18
2000   8 13  -2.0   2.4  419.   -16
2000   8 14  -1.6   2.1  436.   -17
2000   8 15   0.1   2.2  429.   -15
2000   8 16   0.3   2.2  418.   -17
2000   8 17   2.5   2.2  410.   -17
2000   8 18   1.3   2.3  407.   -15
2000   8 19   1.0   2.3  410.   -13
2000   8 20   2.4   2.2  406.   -11
2000   8 21   2.0   2.5  401.   -10
2000   8 22   1.8   2.8  395.   -10
2000   8 23  -1.3   3.2  394.    -8
2000   9  0  -2.2   3.1  396.    -7
2000   9  1  -2.1   3.1  391.    -9
2000   9  2   0.0   2.9  380.    -9
2000   9  3   0.4   2.9  379.   -10
2000   9  4   0.7   3.2  381.    -7
2000   9  5   0.9   3.4  379.    -5
2000   9  6   0.8   3.6  372.    -3
2000   9  7   0.3   3.8  367.    -3
2000   9  8   0.5   4.0  364.    -4
